,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year
317546,C564812,D,Discount,-1,2011-08-30 11:45:00,15.07,14527.0,United Kingdom,-15.07,2011
317547,C564812,D,Discount,-1,2011-08-30 11:45:00,10.06,14527.0,United Kingdom,-10.06,2011
317548,C564812,D,Discount,-1,2011-08-30 11:45:00,13.0,14527.0,United Kingdom,-13.0,2011
317549,C564813,85066,CREAM SWEETHEART MINI CHEST,-1,2011-08-30 11:46:00,10.95,17173.0,United Kingdom,-10.95,2011
319266,C564845,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,-24,2011-08-30 14:20:00,0.42,17416.0,United Kingdom,-10.08,2011
319412,C564854,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-08-31 08:56:00,2.95,17865.0,United Kingdom,-2.95,2011
319413,C564854,22423,REGENCY CAKESTAND 3 TIER,-3,2011-08-31 08:56:00,10.95,17865.0,United Kingdom,-32.849999999999994,2011
319414,C564854,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-08-31 08:56:00,2.95,17865.0,United Kingdom,-2.95,2011
319804,C564899,M,Manual,-480,2011-08-31 11:31:00,0.22,14646.0,Netherlands,-105.6,2011
319805,C564899,22956,36 FOIL HEART CAKE CASES,-144,2011-08-31 11:31:00,1.85,14646.0,Netherlands,-266.40000000000003,2011
319806,C564899,21787,RAIN PONCHO RETROSPOT,-144,2011-08-31 11:31:00,0.65,14646.0,Netherlands,-93.60000000000001,2011
319807,C564900,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-2,2011-08-31 11:34:00,3.75,12948.0,United Kingdom,-7.5,2011
319808,C564900,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-1,2011-08-31 11:34:00,3.75,12948.0,United Kingdom,-3.75,2011
319824,C564903,22683,FRENCH BLUE METAL DOOR SIGN 8,-2,2011-08-31 12:05:00,1.25,16984.0,United Kingdom,-2.5,2011
319825,C564903,84843,WHITE SOAP RACK WITH 2 BOTTLES,-1,2011-08-31 12:05:00,5.95,16984.0,United Kingdom,-5.95,2011
319826,C564903,21906,PHARMACIE FIRST AID TIN,-1,2011-08-31 12:05:00,6.75,16984.0,United Kingdom,-6.75,2011
319827,C564903,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,2011-08-31 12:05:00,16.95,16984.0,United Kingdom,-16.95,2011
319828,C564903,22430,ENAMEL WATERING CAN CREAM,-1,2011-08-31 12:05:00,4.95,16984.0,United Kingdom,-4.95,2011
319829,C564903,22424,ENAMEL BREAD BIN CREAM,-1,2011-08-31 12:05:00,12.75,16984.0,United Kingdom,-12.75,2011
319830,C564903,22360,GLASS JAR ENGLISH CONFECTIONERY,-3,2011-08-31 12:05:00,2.95,16984.0,United Kingdom,-8.850000000000001,2011
319831,C564903,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1,2011-08-31 12:05:00,0.83,16984.0,United Kingdom,-0.83,2011
319832,C564903,22843,BISCUIT TIN VINTAGE GREEN,-1,2011-08-31 12:05:00,6.75,16984.0,United Kingdom,-6.75,2011
319849,C564905,POST,POSTAGE,-1,2011-08-31 12:16:00,87.4,17450.0,United Kingdom,-87.4,2011
319850,C564905,POST,POSTAGE,-1,2011-08-31 12:16:00,79.68,17450.0,United Kingdom,-79.68,2011
319853,C564907,85066,CREAM SWEETHEART MINI CHEST,-1,2011-08-31 12:24:00,12.75,18225.0,United Kingdom,-12.75,2011
319854,C564907,23296,SET OF 6 TEA TIME BAKING CASES,-3,2011-08-31 12:24:00,1.25,18225.0,United Kingdom,-3.75,2011
319855,C564907,23168,CLASSIC CAFE SUGAR DISPENSER,-1,2011-08-31 12:24:00,1.25,18225.0,United Kingdom,-1.25,2011
319856,C564907,22804,CANDLEHOLDER PINK HANGING HEART,-1,2011-08-31 12:24:00,2.95,18225.0,United Kingdom,-2.95,2011
319857,C564907,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-08-31 12:24:00,4.95,18225.0,United Kingdom,-4.95,2011
319858,C564907,22180,RETROSPOT LAMP,-1,2011-08-31 12:24:00,9.95,18225.0,United Kingdom,-9.95,2011
319859,C564907,21429,RED GINGHAM ROSE JEWELLERY BOX,-1,2011-08-31 12:24:00,1.95,18225.0,United Kingdom,-1.95,2011
319860,C564908,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-08-31 12:26:00,3.75,17705.0,United Kingdom,-3.75,2011
319861,C564908,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-08-31 12:26:00,3.75,17705.0,United Kingdom,-3.75,2011
319862,C564908,23112,PARISIENNE CURIO CABINET,-2,2011-08-31 12:26:00,7.5,17705.0,United Kingdom,-15.0,2011
319863,C564908,22767,TRIPLE PHOTO FRAME CORNICE ,-1,2011-08-31 12:26:00,9.95,17705.0,United Kingdom,-9.95,2011
319864,C564908,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-08-31 12:26:00,9.95,17705.0,United Kingdom,-9.95,2011
319865,C564909,D,Discount,-1,2011-08-31 12:29:00,66.17,15498.0,United Kingdom,-66.17,2011
319866,C564909,D,Discount,-1,2011-08-31 12:29:00,33.75,15498.0,United Kingdom,-33.75,2011
319869,C564911,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1,2011-08-31 12:32:00,3.75,16133.0,United Kingdom,-3.75,2011
319889,C564913,22998,TRAVEL CARD WALLET KEEP CALM,-24,2011-08-31 12:39:00,0.42,12560.0,Germany,-10.08,2011
319890,C564913,84030E,ENGLISH ROSE HOT WATER BOTTLE,-2,2011-08-31 12:39:00,4.25,12560.0,Germany,-8.5,2011
319891,C564913,23174,REGENCY SUGAR BOWL GREEN,-1,2011-08-31 12:39:00,4.15,12560.0,Germany,-4.15,2011
319892,C564913,22963,JAM JAR WITH GREEN LID,-2,2011-08-31 12:39:00,0.72,12560.0,Germany,-1.44,2011
319893,C564913,22637,PIGGY BANK RETROSPOT ,-2,2011-08-31 12:39:00,2.1,12560.0,Germany,-4.2,2011
319894,C564913,22960,JAM MAKING SET WITH JARS,-1,2011-08-31 12:39:00,4.25,12560.0,Germany,-4.25,2011
319911,C564940,22564,ALPHABET STENCIL CRAFT,-432,2011-08-31 13:10:00,1.06,12931.0,United Kingdom,-457.92,2011
319912,C564940,23207,LUNCH BAG ALPHABET DESIGN,-250,2011-08-31 13:10:00,1.45,12931.0,United Kingdom,-362.5,2011
319913,C564940,23203,JUMBO BAG VINTAGE DOILY ,-200,2011-08-31 13:10:00,1.79,12931.0,United Kingdom,-358.0,2011
319914,C564940,23201,JUMBO BAG ALPHABET,-140,2011-08-31 13:10:00,1.79,12931.0,United Kingdom,-250.6,2011
319915,C564940,22992,REVOLVER WOODEN RULER ,-400,2011-08-31 13:10:00,1.65,12931.0,United Kingdom,-660.0,2011
319916,C564940,22991,GIRAFFE WOODEN RULER,-400,2011-08-31 13:10:00,1.65,12931.0,United Kingdom,-660.0,2011
319917,C564940,22561,WOODEN SCHOOL COLOURING SET,-252,2011-08-31 13:10:00,1.45,12931.0,United Kingdom,-365.4,2011
319918,C564940,22493,PAINT YOUR OWN CANVAS SET,-110,2011-08-31 13:10:00,1.45,12931.0,United Kingdom,-159.5,2011
319919,C564940,20974,12 PENCILS SMALL TUBE SKULL,-334,2011-08-31 13:10:00,0.65,12931.0,United Kingdom,-217.1,2011
319920,C564941,22193,RED DINER WALL CLOCK,-2,2011-08-31 13:18:00,8.5,13709.0,United Kingdom,-17.0,2011
319921,C564941,22189,CREAM HEART CARD HOLDER,-4,2011-08-31 13:18:00,3.95,13709.0,United Kingdom,-15.8,2011
319922,C564942,21363,HOME SMALL WOOD LETTERS,-1,2011-08-31 13:19:00,4.95,18097.0,United Kingdom,-4.95,2011
319937,C564944,84251B,"GREETING CARD, STICKY GORDON",-12,2011-08-31 13:24:00,0.19,13078.0,United Kingdom,-2.2800000000000002,2011
319938,C564945,22560,TRADITIONAL MODELLING CLAY,-1,2011-08-31 13:26:00,1.06,16652.0,United Kingdom,-1.06,2011
319939,C564945,20685,DOORMAT RED RETROSPOT,-10,2011-08-31 13:26:00,6.75,16652.0,United Kingdom,-67.5,2011
319940,C564946,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2011-08-31 13:27:00,2.08,13534.0,United Kingdom,-2.08,2011
319941,C564946,23201,JUMBO BAG ALPHABET,-2,2011-08-31 13:27:00,2.08,13534.0,United Kingdom,-4.16,2011
319942,C564946,23199,JUMBO BAG APPLES,-3,2011-08-31 13:27:00,2.08,13534.0,United Kingdom,-6.24,2011
319943,C564947,22106,MIRROR MOSAIC HURRICANE LAMP ,-1,2011-08-31 13:29:00,6.75,17747.0,United Kingdom,-6.75,2011
319944,C564948,22363,GLASS JAR MARMALADE ,-1,2011-08-31 13:29:00,2.95,14895.0,United Kingdom,-2.95,2011
319945,C564948,21784,SHOE SHINE BOX ,-2,2011-08-31 13:29:00,9.95,14895.0,United Kingdom,-19.9,2011
319971,C564949,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-12,2011-08-31 13:31:00,1.32,17706.0,United Kingdom,-15.84,2011
319973,C564952,23209,LUNCH BAG VINTAGE DOILY ,-2,2011-08-31 13:36:00,1.65,14188.0,United Kingdom,-3.3,2011
319974,C564952,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-08-31 13:36:00,0.85,14188.0,United Kingdom,-0.85,2011
319987,C564955,21844,RED RETROSPOT MUG,-6,2011-08-31 13:39:00,2.95,15786.0,United Kingdom,-17.700000000000003,2011
319988,C564955,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2011-08-31 13:39:00,9.95,15786.0,United Kingdom,-19.9,2011
319989,C564955,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-12,2011-08-31 13:39:00,0.85,15786.0,United Kingdom,-10.2,2011
319990,C564955,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2011-08-31 13:39:00,1.25,15786.0,United Kingdom,-1.25,2011
319991,C564955,22637,PIGGY BANK RETROSPOT ,-1,2011-08-31 13:39:00,2.55,15786.0,United Kingdom,-2.55,2011
319992,C564955,22892,SET OF SALT AND PEPPER TOADSTOOLS,-2,2011-08-31 13:39:00,1.25,15786.0,United Kingdom,-2.5,2011
319993,C564955,22891,TEA FOR ONE POLKADOT,-1,2011-08-31 13:39:00,4.25,15786.0,United Kingdom,-4.25,2011
319994,C564955,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,2011-08-31 13:39:00,2.95,15786.0,United Kingdom,-2.95,2011
319995,C564955,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,2011-08-31 13:39:00,2.95,15786.0,United Kingdom,-5.9,2011
319996,C564956,23292,SPACEBOY CHILDRENS CUP,-1,2011-08-31 13:41:00,1.25,16303.0,United Kingdom,-1.25,2011
319997,C564956,20979,36 PENCILS TUBE RED RETROSPOT,-16,2011-08-31 13:41:00,1.25,16303.0,United Kingdom,-20.0,2011
319998,C564956,20977,36 PENCILS TUBE WOODLAND,-16,2011-08-31 13:41:00,1.25,16303.0,United Kingdom,-20.0,2011
319999,C564956,21452,TOADSTOOL MONEY BOX,-2,2011-08-31 13:41:00,2.95,16303.0,United Kingdom,-5.9,2011
320000,C564956,22637,PIGGY BANK RETROSPOT ,-3,2011-08-31 13:41:00,2.55,16303.0,United Kingdom,-7.6499999999999995,2011
320047,C564960,23035,DRAWER KNOB CERAMIC IVORY,-6,2011-08-31 14:24:00,1.45,14525.0,United Kingdom,-8.7,2011
320048,C564960,23025,DRAWER KNOB VINTAGE GLASS BALL,-6,2011-08-31 14:24:00,2.08,14525.0,United Kingdom,-12.48,2011
320140,C564964,22698,PINK REGENCY TEACUP AND SAUCER,-2,2011-08-31 15:00:00,2.95,17315.0,United Kingdom,-5.9,2011
320141,C564964,22637,PIGGY BANK RETROSPOT ,-1,2011-08-31 15:00:00,2.55,17315.0,United Kingdom,-2.55,2011
320142,C564964,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-08-31 15:00:00,2.95,17315.0,United Kingdom,-2.95,2011
320143,C564964,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-08-31 15:00:00,2.95,17315.0,United Kingdom,-2.95,2011
320144,C564964,23301,GARDENERS KNEELING PAD KEEP CALM ,-1,2011-08-31 15:00:00,1.65,17315.0,United Kingdom,-1.65,2011
320172,C564971,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2011-08-31 15:29:00,9.95,13466.0,United Kingdom,-9.95,2011
320550,C564996,20726,LUNCH BAG WOODLAND,-1,2011-08-31 16:10:00,1.65,17677.0,United Kingdom,-1.65,2011
320551,C564997,21705,BAG 500g SWIRLY MARBLES,-7,2011-08-31 16:13:00,1.45,15625.0,United Kingdom,-10.15,2011
320552,C564998,23343,JUMBO BAG VINTAGE CHRISTMAS ,-20,2011-08-31 16:14:00,2.08,17581.0,United Kingdom,-41.6,2011
320553,C565001,22767,TRIPLE PHOTO FRAME CORNICE ,-4,2011-08-31 16:23:00,9.95,17675.0,United Kingdom,-39.8,2011
320569,C565016,22147,FELTCRAFT BUTTERFLY HEARTS,-6,2011-08-31 16:28:00,1.45,15764.0,United Kingdom,-8.7,2011
320570,C565016,85053,FRENCH ENAMEL CANDLEHOLDER,-1,2011-08-31 16:28:00,2.1,15764.0,United Kingdom,-2.1,2011
320571,C565016,23168,CLASSIC CAFE SUGAR DISPENSER,-1,2011-08-31 16:28:00,1.25,15764.0,United Kingdom,-1.25,2011
320572,C565023,22988,SOLDIERS EGG CUP ,-24,2011-08-31 16:30:00,1.06,12901.0,United Kingdom,-25.44,2011
320573,C565025,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-08-31 16:32:00,4.95,13050.0,United Kingdom,-4.95,2011
320574,C565025,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2011-08-31 16:32:00,2.95,13050.0,United Kingdom,-5.9,2011
320575,C565026,85023B,EAU DE NILE JEWELLED PHOTOFRAME,-72,2011-08-31 16:34:00,2.1,13694.0,United Kingdom,-151.20000000000002,2011
320578,C565044,23215,JINGLE BELL HEART ANTIQUE SILVER,-120,2011-08-31 17:02:00,1.79,12931.0,United Kingdom,-214.8,2011
320579,C565044,22493,PAINT YOUR OWN CANVAS SET,-160,2011-08-31 17:02:00,1.45,12931.0,United Kingdom,-232.0,2011
320580,C565044,22191,IVORY DINER WALL CLOCK,-318,2011-08-31 17:02:00,7.65,12931.0,United Kingdom,-2432.7000000000003,2011
320581,C565044,21731,RED TOADSTOOL LED NIGHT LIGHT,-126,2011-08-31 17:02:00,1.45,12931.0,United Kingdom,-182.7,2011
320582,C565044,21479,WHITE SKULL HOT WATER BOTTLE ,-144,2011-08-31 17:02:00,3.39,12931.0,United Kingdom,-488.16,2011
320583,C565044,20829,GLITTER HANGING BUTTERFLY STRING,-113,2011-08-31 17:02:00,1.69,12931.0,United Kingdom,-190.97,2011
320584,C565044,11001,ASSTD DESIGN RACING CAR PEN,-180,2011-08-31 17:02:00,1.27,12931.0,United Kingdom,-228.6,2011
320590,C565050,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,2011-08-31 17:10:00,1.95,12381.0,Norway,-1.95,2011
320591,C565050,23198,PANTRY MAGNETIC  SHOPPING LIST,-10,2011-08-31 17:10:00,1.45,12381.0,Norway,-14.5,2011
320592,C565050,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,2011-08-31 17:10:00,4.95,12381.0,Norway,-9.9,2011
320593,C565050,21791,VINTAGE HEADS AND TAILS CARD GAME ,-12,2011-08-31 17:10:00,1.25,12381.0,Norway,-15.0,2011
320697,C565075,D,Discount,-1,2011-08-31 17:25:00,36.3,13408.0,United Kingdom,-36.3,2011
320698,C565075,D,Discount,-1,2011-08-31 17:25:00,38.39,13408.0,United Kingdom,-38.39,2011
320700,C565077,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-3,2011-08-31 17:31:00,1.45,17451.0,United Kingdom,-4.35,2011
320701,C565077,22189,CREAM HEART CARD HOLDER,-1,2011-08-31 17:31:00,3.95,17451.0,United Kingdom,-3.95,2011
320702,C565077,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,2011-08-31 17:31:00,4.15,17451.0,United Kingdom,-4.15,2011
320703,C565077,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-12,2011-08-31 17:31:00,1.45,17451.0,United Kingdom,-17.4,2011
320704,C565078,D,Discount,-1,2011-08-31 17:45:00,57.6,16422.0,United Kingdom,-57.6,2011
320728,C565085,23079,TOADSTOOL BEDSIDE LIGHT ,-2,2011-09-01 09:40:00,8.95,12474.0,Germany,-17.9,2011
320761,C565089,22553,PLASTERS IN TIN SKULLS,-12,2011-09-01 10:27:00,1.65,12645.0,Germany,-19.799999999999997,2011
321203,C565140,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,2011-09-01 12:56:00,2.95,17841.0,United Kingdom,-2.95,2011
321204,C565140,20725,LUNCH BAG RED RETROSPOT,-1,2011-09-01 12:56:00,1.65,17841.0,United Kingdom,-1.65,2011
321205,C565140,22429,ENAMEL MEASURING JUG CREAM,-1,2011-09-01 12:56:00,4.25,17841.0,United Kingdom,-4.25,2011
321971,C565215,21581,SKULLS  DESIGN  COTTON TOTE BAG,-12,2011-09-01 17:22:00,2.25,16474.0,United Kingdom,-27.0,2011
322129,C565227,85053,FRENCH ENAMEL CANDLEHOLDER,-1,2011-09-02 09:06:00,2.1,12708.0,Germany,-2.1,2011
322132,C565229,POST,POSTAGE,-1,2011-09-02 09:12:00,200.0,17450.0,United Kingdom,-200.0,2011
323021,C565237,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-8,2011-09-02 09:47:00,2.95,14299.0,United Kingdom,-23.6,2011
323022,C565237,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-09-02 09:47:00,4.95,14299.0,United Kingdom,-4.95,2011
323023,C565237,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-09-02 09:47:00,4.95,14299.0,United Kingdom,-9.9,2011
323024,C565237,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-09-02 09:47:00,4.95,14299.0,United Kingdom,-4.95,2011
323025,C565237,23244,ROUND STORAGE TIN VINTAGE LEAF,-3,2011-09-02 09:47:00,1.95,14299.0,United Kingdom,-5.85,2011
323242,C565284,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-09-02 11:31:00,4.95,12471.0,Germany,-9.9,2011
323243,C565284,23241,TREASURE TIN GYMKHANA DESIGN,-1,2011-09-02 11:31:00,2.08,12471.0,Germany,-2.08,2011
323244,C565284,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-09-02 11:31:00,1.45,12471.0,Germany,-1.45,2011
323245,C565284,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,2011-09-02 11:31:00,1.45,12471.0,Germany,-1.45,2011
323246,C565284,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-09-02 11:31:00,1.25,12471.0,Germany,-1.25,2011
323247,C565284,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-09-02 11:31:00,2.89,12471.0,Germany,-2.89,2011
323248,C565284,22423,REGENCY CAKESTAND 3 TIER,-6,2011-09-02 11:31:00,10.95,12471.0,Germany,-65.69999999999999,2011
323342,C565290,22307,GOLD MUG BONE CHINA TREE OF LIFE,-24,2011-09-02 11:46:00,1.25,16092.0,United Kingdom,-30.0,2011
323368,C565294,20981,12 PENCILS TALL TUBE WOODLAND,-12,2011-09-02 12:00:00,0.85,12423.0,Belgium,-10.2,2011
323459,C565305,40001,WHITE BAMBOO RIBS LAMPSHADE,-9,2011-09-02 12:18:00,0.64,15311.0,United Kingdom,-5.76,2011
323460,C565305,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,2011-09-02 12:18:00,0.85,15311.0,United Kingdom,-1.7,2011
323492,C565313,D,Discount,-1,2011-09-02 12:41:00,14.5,14527.0,United Kingdom,-14.5,2011
323597,C565323,21658,GLASS  BEURRE DISH,-1,2011-09-02 13:16:00,3.95,14606.0,United Kingdom,-3.95,2011
323598,C565323,47566,PARTY BUNTING,-1,2011-09-02 13:16:00,4.95,14606.0,United Kingdom,-4.95,2011
323599,C565323,21481,FAWN BLUE HOT WATER BOTTLE,-1,2011-09-02 13:16:00,3.75,14606.0,United Kingdom,-3.75,2011
323955,C565379,85099B,JUMBO BAG RED RETROSPOT,-1,2011-09-02 15:17:00,2.08,14415.0,United Kingdom,-2.08,2011
323956,C565379,23184,BULL DOG BOTTLE OPENER,-1,2011-09-02 15:17:00,4.95,14415.0,United Kingdom,-4.95,2011
324023,C565382,CRUK,CRUK Commission,-1,2011-09-02 15:45:00,13.01,14096.0,United Kingdom,-13.01,2011
324132,C565390,D,Discount,-1,2011-09-02 16:23:00,110.43,13408.0,United Kingdom,-110.43,2011
324483,C565402,22197,POPCORN HOLDER,-2,2011-09-02 17:51:00,0.85,16401.0,United Kingdom,-1.7,2011
324484,C565402,20725,LUNCH BAG RED RETROSPOT,-2,2011-09-02 17:51:00,1.65,16401.0,United Kingdom,-3.3,2011
324485,C565403,22156,HEART DECORATION WITH PEARLS ,-36,2011-09-02 17:53:00,0.85,16187.0,United Kingdom,-30.599999999999998,2011
324904,C565422,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-09-04 12:15:00,9.95,17774.0,United Kingdom,-9.95,2011
324927,C565425,22526,WHEELBARROW FOR CHILDREN ,-3,2011-09-04 12:40:00,12.75,15561.0,United Kingdom,-38.25,2011
324928,C565425,23126,FELTCRAFT GIRL AMELIE KIT,-3,2011-09-04 12:40:00,4.95,15561.0,United Kingdom,-14.850000000000001,2011
324929,C565425,23128,FELTCRAFT BOY JEAN-PAUL KIT,-3,2011-09-04 12:40:00,4.95,15561.0,United Kingdom,-14.850000000000001,2011
324930,C565425,23127,FELTCRAFT GIRL NICOLE KIT,-2,2011-09-04 12:40:00,4.95,15561.0,United Kingdom,-9.9,2011
325011,C565428,22231,JIGSAW TREE WITH BIRDHOUSE,-5,2011-09-04 12:53:00,1.31,12867.0,United Kingdom,-6.550000000000001,2011
325012,C565428,22230,JIGSAW TREE WITH WATERING CAN,-1,2011-09-04 12:53:00,0.78,12867.0,United Kingdom,-0.78,2011
325013,C565428,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-2,2011-09-04 12:53:00,0.65,12867.0,United Kingdom,-1.3,2011
325014,C565428,79190B,RETRO PLASTIC POLKA TRAY,-1,2011-09-04 12:53:00,0.42,12867.0,United Kingdom,-0.42,2011
325015,C565428,M,Manual,-1,2011-09-04 12:53:00,4.25,12867.0,United Kingdom,-4.25,2011
326187,C565477,21012,ANTIQUE ALL GLASS CANDLESTICK,-3,2011-09-05 10:58:00,2.1,13630.0,United Kingdom,-6.300000000000001,2011
326649,C565581,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,2011-09-05 12:37:00,4.95,14565.0,United Kingdom,-14.850000000000001,2011
326650,C565582,20725,LUNCH BAG RED RETROSPOT,-100,2011-09-05 12:38:00,1.45,14156.0,EIRE,-145.0,2011
326853,C565597,22980,PANTRY SCRUBBING BRUSH,-1,2011-09-05 14:29:00,1.65,12709.0,Germany,-1.65,2011
326854,C565597,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-09-05 14:29:00,2.95,12709.0,Germany,-2.95,2011
326855,C565597,22625,RED KITCHEN SCALES,-1,2011-09-05 14:29:00,7.65,12709.0,Germany,-7.65,2011
326856,C565597,21658,GLASS  BEURRE DISH,-2,2011-09-05 14:29:00,3.39,12709.0,Germany,-6.78,2011
326954,C565615,22423,REGENCY CAKESTAND 3 TIER,-1,2011-09-05 15:20:00,12.75,12683.0,France,-12.75,2011
326955,C565615,23325,RUSTIC STRAWBERRY JAM POT SMALL,-7,2011-09-05 15:20:00,1.65,12683.0,France,-11.549999999999999,2011
326956,C565615,21197,MULTICOLOUR  CONFETTI IN TUBE,-21,2011-09-05 15:20:00,1.65,12683.0,France,-34.65,2011
326957,C565615,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-1,2011-09-05 15:20:00,1.25,12683.0,France,-1.25,2011
326958,C565615,22972,CHILDREN'S SPACEBOY MUG,-10,2011-09-05 15:20:00,1.65,12683.0,France,-16.5,2011
326959,C565615,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-09-05 15:20:00,2.89,12683.0,France,-2.89,2011
326960,C565615,23249,VINTAGE RED ENAMEL TRIM PLATE,-6,2011-09-05 15:20:00,1.65,12683.0,France,-9.899999999999999,2011
326961,C565615,22842,BISCUIT TIN VINTAGE RED,-2,2011-09-05 15:20:00,6.75,12683.0,France,-13.5,2011
326962,C565615,23348,CHILDRENS TOY COOKING UTENSIL SET,-6,2011-09-05 15:20:00,2.08,12683.0,France,-12.48,2011
327414,C565666,22188,BLACK HEART CARD HOLDER,-1,2011-09-05 17:46:00,3.95,15856.0,United Kingdom,-3.95,2011
327415,C565666,22187,GREEN CHRISTMAS TREE CARD HOLDER,-2,2011-09-05 17:46:00,4.25,15856.0,United Kingdom,-8.5,2011
327457,C565671,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,2011-09-06 09:30:00,9.95,14796.0,United Kingdom,-9.95,2011
327458,C565671,22059,CERAMIC STRAWBERRY DESIGN MUG,-1,2011-09-06 09:30:00,1.49,14796.0,United Kingdom,-1.49,2011
327636,C565681,23445,ICE CREAM BUBBLES,-20,2011-09-06 10:42:00,0.83,15521.0,United Kingdom,-16.599999999999998,2011
327637,C565681,23256,CHILDRENS CUTLERY SPACEBOY ,-4,2011-09-06 10:42:00,4.15,15521.0,United Kingdom,-16.6,2011
327638,C565681,23254,CHILDRENS CUTLERY DOLLY GIRL ,-4,2011-09-06 10:42:00,4.15,15521.0,United Kingdom,-16.6,2011
327639,C565681,23203,JUMBO BAG VINTAGE DOILY ,-10,2011-09-06 10:42:00,2.08,15521.0,United Kingdom,-20.8,2011
327640,C565681,23201,JUMBO BAG ALPHABET,-10,2011-09-06 10:42:00,2.08,15521.0,United Kingdom,-20.8,2011
327641,C565681,22622,BOX OF VINTAGE ALPHABET BLOCKS,-2,2011-09-06 10:42:00,11.95,15521.0,United Kingdom,-23.9,2011
327642,C565681,22333,RETROSPOT PARTY BAG + STICKER SET,-8,2011-09-06 10:42:00,1.65,15521.0,United Kingdom,-13.2,2011
327643,C565681,22332,SKULLS PARTY BAG + STICKER SET,-8,2011-09-06 10:42:00,1.65,15521.0,United Kingdom,-13.2,2011
327644,C565681,21915,RED  HARMONICA IN BOX ,-12,2011-09-06 10:42:00,1.25,15521.0,United Kingdom,-15.0,2011
327645,C565681,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,2011-09-06 10:42:00,1.65,15521.0,United Kingdom,-19.799999999999997,2011
327646,C565681,20749,ASSORTED COLOUR MINI CASES,-2,2011-09-06 10:42:00,7.95,15521.0,United Kingdom,-15.9,2011
327647,C565683,21891,TRADITIONAL WOODEN SKIPPING ROPE,-12,2011-09-06 10:42:00,1.45,15521.0,United Kingdom,-17.4,2011
328090,C565752,21686,MEDINA STAMPED METAL STOOL,-1,2011-09-06 12:58:00,39.95,17841.0,United Kingdom,-39.95,2011
328091,C565752,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,2011-09-06 12:58:00,4.15,17841.0,United Kingdom,-4.15,2011
328153,C565761,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,2011-09-06 13:59:00,3.95,16278.0,United Kingdom,-15.8,2011
328154,C565762,20724,RED RETROSPOT CHARLOTTE BAG,-19,2011-09-06 14:05:00,0.85,14040.0,United Kingdom,-16.15,2011
